Time [s],Gauge Pressure,Inspiratory differenrtial pressure,Expiratory differenrtial pressure
0,10896,8178,8182
0.0236000000000018,10898,8181,8185
0.0285579999999968,10912,8178,8185
0.0296230000000008,10928,8178,8185
0.0387109999999993,10944,8181,8185
0.0479240000000019,10955,8181,8185
0.0592320000000015,10965,8178,8185
0.0703839999999971,10971,8181,8187
0.0766479999999987,10968,8178,8185
0.0877979999999994,10958,8181,8182
0.0967470000000006,10942,8178,8182
0.110138999999997,10920,8178,8182
0.119875999999998,10906,8181,8185
0.151741999999999,10889,8178,8180
0.154395999999998,10878,8178,8185
0.155316999999997,10864,8178,8182
0.155627000000003,10861,8178,8187
0.165894999999999,10864,8178,8185
0.178353999999999,10878,8178,8185
0.187281999999996,10896,8178,8187
0.199807999999997,10917,8178,8185
0.207974,10942,8178,8185
0.218544999999999,10973,8178,8185
0.229687999999996,11000,8178,8185
0.238400999999996,11023,8178,8185
0.249032999999997,11042,8178,8185
0.257587000000001,11057,8181,8185
0.268723000000001,11066,8181,8185
0.277605000000001,11068,8181,8185
0.286513999999997,11068,8181,8185
0.297513000000002,11066,8178,8185
0.306461999999996,11066,8181,8185
0.319632999999996,11066,8181,8185
0.328133000000001,11071,8178,8185
0.337159999999997,11071,8178,8185
0.347228999999999,11077,8178,8187
0.355398999999998,11079,8181,8185
0.368077,11082,8181,8182
0.375892999999998,11090,8181,8182
0.388497000000001,11093,8178,8185
0.396326999999999,11095,8181,8185
0.406408999999996,11098,8181,8185
0.417960999999998,11101,8181,8185
0.427039000000001,11106,8178,8185
0.438482999999998,11109,8181,8185
0.449050999999997,11114,8181,8185
0.455100999999999,11128,8181,8185
0.465781,11146,8181,8187
0.479183999999997,11173,8181,8185
0.487276000000001,11201,8181,8187
0.498354999999997,11226,8181,8182
0.506912999999997,11252,8181,8185
0.515858999999999,11279,8181,8187
0.529745999999996,11307,8178,8185
0.538691999999998,11336,8181,8187
0.547640000000001,11355,8181,8185
0.556525000000001,11380,8181,8185
0.567866000000002,11399,8181,8185
0.576304999999998,11416,8181,8187
0.587727000000001,11421,8178,8185
0.599142999999998,11433,8181,8185
0.608106999999997,11436,8181,8185
0.619695999999998,11433,8178,8185
0.626056999999996,11425,8181,8185
0.637591,11413,8181,8182
0.646538,11396,8181,8182
0.658082,11377,8181,8185
0.666452,11366,8181,8182
0.678238999999998,11347,8181,8182
0.687759,11339,8181,8185
0.696751999999996,11318,8181,8182
0.708412000000003,11302,8178,8182
0.717376000000002,11279,8181,8185
0.728876999999997,11258,8178,8185
0.737817999999997,11231,8181,8185
0.748933999999998,11223,8181,8185
0.757409000000003,11220,8181,8185
0.766021000000002,11223,8178,8185
0.777360000000002,11220,8178,8187
0.787793000000001,11223,8178,8185
0.796272999999999,11215,8175,8185
0.805151000000002,11218,8178,8187
0.818536000000002,11220,8175,8185
0.8294,11239,8178,8185
0.837310000000002,11255,8178,8185
0.846224999999997,11279,8178,8185
0.857413000000001,11299,8178,8182
0.868434000000001,11324,8181,8185
0.876860000000001,11342,8181,8187
0.887611999999997,11353,8178,8187
0.895837999999998,11366,8181,8185
0.906385999999998,11372,8181,8185
0.917760000000001,11380,8181,8185
0.928638999999997,11382,8181,8185
0.937578999999999,11382,8181,8185
0.948509000000001,11382,8178,8187
0.958714000000001,11385,8178,8185
0.967632999999999,11382,8178,8185
0.976188999999998,11382,8181,8185
0.987360000000002,11380,8178,8185
0.998573,11385,8181,8185
1.006861,11402,8178,8185
1.015562,11416,8181,8187
1.024532,11441,8178,8187
1.038712,11464,8178,8182
1.047666,11488,8181,8187
1.056613,11505,8181,8185
1.065591,11528,8181,8185
1.074047,11544,8181,8185
1.087698,11562,8181,8185
1.095587,11572,8178,8182
1.106667,11589,8181,8182
1.117801,11594,8181,8182
1.126783,11597,8178,8182
1.137741,11594,8178,8180
1.146727,11586,8178,8177
1.157923,11581,8181,8185
1.166877,11575,8178,8182
1.179431,11567,8178,8182
1.185188,11564,8178,8182
1.195577,11559,8181,8185
1.208325,11559,8178,8185
1.21707,11570,8178,8185
1.225699,11572,8181,8187
1.23664,11586,8181,8182
1.245669,11600,8181,8182
1.256468,11612,8178,8185
1.26768,11618,8178,8187
1.27564,11626,8181,8187
1.285477,11634,8178,8185
1.296092,11639,8178,8182
1.307713,11648,8178,8182
1.316334,11650,8178,8182
1.327742,11656,8178,8182
1.336836,11656,8178,8185
1.345558,11662,8178,8182
1.356928,11668,8181,8187
1.368217,11668,8181,8187
1.377175,11668,8181,8185
1.388602,11668,8181,8187
1.394916,11665,8178,8185
1.406348,11658,8178,8185
1.414881,11653,8178,8187
1.428618,11650,8181,8185
1.435104,11642,8178,8185
1.446226,11637,8178,8187
1.457229,11631,8181,8185
1.465747,11626,8181,8185
1.477274,11621,8178,8187
1.48557,11615,8178,8182
1.494194,11602,8183,8182
1.507429,11591,8181,8185
1.515518,11586,8181,8185
1.526511,11578,8181,8185
1.53751,11575,8181,8182
1.547096,11570,8181,8182
1.555262,11567,8181,8185
1.564068,11564,8183,8182
1.575381,11564,8181,8182
1.584293,11562,8181,8187
1.59814,11564,8181,8185
1.606513,11564,8181,8185
1.615323,11559,8181,8185
1.625857,11556,8181,8185
1.634683,11547,8178,8185
1.645863,11534,8181,8185
1.654446,11525,8178,8185
1.665952,11511,8181,8187
1.677468,11505,8181,8182
1.68628,11502,8181,8182
1.694585,11499,8178,8187
1.706018,11496,8178,8185
1.716548,11494,8178,8185
1.72538,11488,8178,8187
1.733582,11486,8181,8185
1.744627,11480,8181,8185
1.755918,11472,8178,8185
1.764705,11464,8178,8185
1.775507,11461,8181,8182
1.782705,11458,8181,8187
1.794529,11456,8181,8185
1.805289,11456,8178,8185
1.81685,11453,8181,8185
1.825023,11450,8181,8182
1.835926,11448,8181,8185
1.847449,11441,8178,8185
1.856489,11441,8181,8185
1.86543,11445,8181,8185
1.876988,11445,8181,8185
1.885962,11450,8181,8185
1.897517,11453,8181,8185
1.903889,11456,8178,8185
1.915002,11458,8175,8187
1.927585,11461,8175,8187
1.936247,11458,8178,8185
1.947488,11458,8178,8185
1.953884,11461,8175,8185
1.964892,11456,8175,8185
1.976408,11448,8178,8185
1.987638,11439,8178,8187
1.99354,11436,8175,8185
2.00474,11430,8175,8185
2.013357,11425,8178,8187
2.027477,11428,8181,8185
2.033844,11425,8181,8185
2.044661,11425,8181,8185
2.055839,11425,8178,8185
2.066774,11419,8178,8185
2.075273,11419,8181,8185
2.084245,11416,8178,8185
2.095812,11410,8181,8185
2.103959,11413,8181,8185
2.115061,11413,8181,8187
2.126006,11416,8175,8185
2.134946,11416,8175,8187
2.146281,11416,8175,8187
2.1547,11425,8175,8185
2.163405,11430,8175,8187
2.172684,11436,8175,8187
2.186401,11445,8178,8187
2.192417,11456,8178,8185
2.203739,11464,8178,8185
2.212838,11472,8175,8187
2.224055,11486,8178,8185
2.235203,11496,8175,8185
2.246723,11507,8178,8185
2.255276,11517,8178,8185
2.263441,11525,8178,8185
2.276225,11528,8178,8187
2.284547,11539,8178,8185
2.292921,11539,8178,8187
2.304335,11544,8178,8185
2.315879,11547,8178,8185
2.327212,11554,8175,8185
2.333569,11556,8175,8182
2.344507,11554,8175,8185
2.356049,11554,8175,8185
2.36436,11554,8178,8187
2.375227,11559,8175,8182
2.385325,11562,8178,8185
2.393818,11562,8178,8187
2.4049,11567,8178,8185
2.41641,11570,8178,8185
2.425125,11570,8178,8180
2.433582,11572,8181,8180
2.446803,11570,8178,8182
2.455747,11564,8178,8182
2.46418,11559,8181,8182
2.472923,11556,8178,8182
2.484248,11550,8178,8180
2.492815,11547,8178,8182
2.504286,11554,8178,8182
2.515369,11556,8181,8182
2.523529,11559,8181,8185
2.535012,11559,8178,8187
2.546012,11554,8181,8182
2.554536,11547,8181,8185
2.566074,11542,8181,8182
2.574784,11536,8181,8185
2.585399,11536,8181,8185
2.595787,11539,8178,8185
2.604553,11544,8181,8187
2.615804,11554,8181,8187
