Time [s],Gauge Pressure,Inspiratory differenrtial pressure,Expiratory differenrtial pressure
0,9032,8175,8182
0.00406100000000009,9032,8175,8185
0.00968999999999909,9035,8175,8182
0.0106490000000008,9035,8175,8182
0.0150170000000003,9035,8175,8180
0.0229980000000012,9035,8175,8180
0.0335709999999985,9032,8175,8180
0.0439439999999998,9032,8178,8180
0.0551260000000013,9032,8178,8180
0.0633680000000005,9035,8178,8182
0.0741219999999991,9035,8178,8182
0.0841929999999991,9038,8178,8180
0.0921090000000007,9035,8178,8185
0.103365,9038,8178,8185
0.111882000000001,9038,8178,8185
0.123276000000001,9040,8178,8182
0.134353000000001,9038,8178,8182
0.142942999999999,9040,8178,8180
0.155846,9043,8178,8180
0.163623999999999,9043,8178,8180
0.174427999999999,9043,8178,8185
0.184854999999999,9043,8178,8180
0.195726999999998,9043,8178,8182
0.204180999999998,9043,8178,8180
0.215502000000001,9043,8178,8182
0.223476999999999,9040,8178,8182
0.232386999999999,9043,8178,8177
0.243500999999998,9047,8178,8182
0.254802999999999,9052,8178,8180
0.265457000000001,9058,8178,8182
0.273848999999998,9052,8178,8182
0.284233,9058,8178,8180
0.295324999999998,9055,8178,8180
0.306470999999998,9052,8178,8185
0.312843999999998,9055,8178,8182
0.324401999999999,9047,8178,8182
0.333356999999999,9043,8178,8180
0.34488,9040,8178,8185
0.351248999999999,9040,8175,8185
0.362264,9043,8175,8185
0.374881999999999,9047,8175,8185
0.385535000000001,9040,8175,8177
0.394538000000001,9043,8175,8180
0.405474999999999,9047,8173,8180
0.414694000000001,9047,8175,8182
0.425827999999999,9047,8175,8185
0.432238999999999,9043,8175,8182
0.443498999999999,9040,8175,8177
0.455022,9035,8181,8182
0.463735,9035,8181,8180
0.475217000000001,9035,8181,8182
0.483539,9035,8181,8182
0.492391000000001,9030,8181,8185
0.503226999999999,9030,8181,8177
0.511406000000001,9030,8181,8185
0.522684999999999,9024,8181,8180
0.533149999999999,9021,8181,8182
0.544671999999998,9015,8181,8185
0.552675999999998,9015,8181,8180
0.563589,9004,8178,8185
0.574729999999999,8999,8178,8182
0.583255000000001,8985,8178,8182
0.594186000000001,8969,8178,8185
0.604610999999998,8954,8178,8182
0.613271999999998,8926,8178,8177
0.624639999999999,8905,8178,8180
0.632850999999999,8874,8178,8182
0.643913999999999,8847,8178,8185
0.654813999999998,8816,8178,8182
0.663319999999999,8777,8178,8182
0.674185000000001,8741,8178,8182
0.683237999999999,8699,8178,8180
0.693911,8661,8178,8182
0.704591000000001,8613,8178,8182
0.715021,8567,8178,8182
0.723199000000001,8519,8178,8182
0.731383999999998,8481,8178,8182
0.745045999999999,8431,8178,8182
0.753124,8379,8178,8182
0.761210999999999,8323,8178,8182
