Time [s],Gauge Pressure,Inspiratory differenrtial pressure,Expiratory differenrtial pressure
0,8291,8178,8180
0.0238910000000008,8273,8178,8180
0.0290800000000004,8271,8181,8180
0.030145000000001,8260,8181,8180
0.0351570000000017,8252,8178,8180
0.0444970000000016,8244,8181,8180
0.0558920000000001,8235,8181,8180
0.0660710000000009,8227,8181,8182
0.0733820000000005,8222,8181,8182
0.0838850000000004,8214,8178,8180
0.0968980000000013,8192,8178,8180
0.104446000000001,8182,8181,8180
0.114679000000001,8174,8181,8180
0.126552,8171,8181,8180
0.13588,8171,8181,8180
0.144292,8166,8181,8182
0.155471,8160,8181,8182
0.164345000000001,8158,8181,8180
0.176058000000001,8152,8181,8182
0.184765000000001,8150,8181,8180
0.195577,8147,8183,8180
0.204219,8144,8181,8180
0.215647000000001,8141,8181,8180
0.227168000000001,8139,8181,8180
0.236161000000001,8136,8181,8180
0.245116000000001,8133,8183,8180
0.253638,8131,8183,8180
0.264848000000001,8131,8183,8180
0.276505,8128,8183,8180
0.282951000000001,8128,8181,8180
0.294180000000001,8125,8181,8182
0.305051000000001,8122,8178,8180
0.316549,8122,8181,8180
0.325164000000001,8122,8181,8180
0.334189,8122,8181,8180
0.345375000000001,8120,8181,8180
0.354447,8117,8181,8180
0.366116000000002,8117,8181,8180
0.372063000000001,8114,8181,8180
0.383528,8112,8181,8180
0.394351,8114,8183,8180
0.403075000000001,8112,8183,8182
0.413823000000001,8112,8183,8182
0.422578000000001,8112,8183,8180
0.434292000000001,8109,8183,8180
0.445995,8109,8186,8180
0.455096000000001,8106,8186,8182
0.464026,8106,8186,8180
0.474679,8103,8186,8180
0.486320000000001,8101,8186,8180
0.495365000000001,8101,8181,8182
0.503794000000001,8097,8183,8182
0.515338000000002,8097,8183,8180
0.526918,8094,8183,8182
0.533407,8092,8183,8182
0.544949000000001,8092,8183,8180
0.553994000000001,8092,8183,8180
0.565714000000002,8088,8186,8180
0.574494000000001,8085,8186,8182
0.586192,8085,8186,8180
0.594766000000002,8083,8186,8177
0.605982000000001,8080,8186,8180
0.616411000000001,8077,8188,8180
0.622237,8072,8188,8180
0.636343,8072,8188,8180
0.643259,8072,8188,8182
0.652807000000001,8069,8188,8182
0.664561000000001,8066,8188,8180
0.673563000000001,8072,8188,8180
0.684690000000002,8069,8188,8180
0.693718000000001,8069,8188,8182
0.705494000000002,8064,8191,8180
0.715466000000001,8058,8191,8182
0.726243,8061,8191,8180
0.735200000000001,8058,8191,8180
0.744327,8058,8191,8180
0.753025000000001,8055,8193,8180
0.764751,8061,8191,8180
0.773850000000001,8050,8191,8182
0.785385000000002,8053,8191,8180
0.794505000000001,8055,8193,8180
0.805858000000001,8055,8191,8182
0.814918,8061,8193,8180
0.826245,8058,8193,8182
0.833818000000001,8061,8191,8180
0.842416,8061,8191,8182
0.855924000000002,8061,8191,8180
0.865074000000002,8066,8191,8180
0.874056000000001,8066,8191,8180
0.883172,8066,8191,8180
0.894850000000002,8069,8191,8182
0.903228,8069,8191,8182
0.914871000000002,8072,8191,8180
0.925945,8066,8191,8180
0.934348,8069,8191,8180
0.945269000000001,8069,8191,8180
0.954050000000001,8072,8191,8180
0.965666000000001,8074,8191,8180
0.971732000000001,8072,8191,8180
0.986063000000001,8074,8188,8182
0.995199000000001,8077,8188,8182
1.00648,8080,8188,8180
1.012982,8080,8188,8180
1.024424,8083,8186,8180
1.033347,8085,8186,8180
1.044509,8088,8188,8182
1.052951,8085,8183,8182
1.064611,8088,8186,8180
1.073341,8092,8183,8182
1.084901,8094,8183,8180
1.093959,8094,8183,8182
1.103053,8097,8183,8182
1.11475,8097,8183,8182
1.123548,8097,8186,8180
1.135646,8101,8186,8180
1.141346,8103,8186,8182
1.152288,8103,8186,8180
1.163584,8106,8186,8180
1.174794,8109,8183,8180
1.183885,8109,8183,8180
1.195618,8109,8183,8180
1.204684,8109,8186,8180
1.213723,8109,8186,8180
1.222285,8109,8186,8180
1.233947,8109,8186,8182
1.242976,8109,8186,8180
1.254723,8106,8186,8180
1.263606,8109,8186,8182
1.27391,8109,8186,8182
1.284928,8109,8188,8180
1.29342,8106,8186,8182
1.30486,8106,8186,8180
1.313723,8106,8186,8180
1.322533,8103,8186,8180
1.33422,8103,8186,8182
1.342454,8109,8186,8180
1.354085,8103,8186,8180
1.365098,8103,8186,8180
1.373539,8106,8186,8180
1.385208,8103,8183,8180
1.391095,8103,8186,8180
1.402594,8106,8186,8180
1.414362,8109,8186,8180
1.423153,8106,8186,8180
1.432186,8112,8183,8180
1.443824,8117,8183,8180
1.454984,8120,8183,8180
1.463964,8122,8183,8180
1.475052,8128,8183,8180
1.480638,8133,8183,8182
1.494757,8139,8181,8180
1.505486,8144,8181,8180
1.514598,8152,8181,8182
1.523249,8160,8181,8180
1.532387,8168,8178,8180
1.544042,8177,8175,8180
1.552923,8185,8175,8180
1.564093,8188,8173,8177
1.572851,8195,8175,8180
1.582121,8203,8178,8182
1.592932,8222,8175,8180
1.604125,8230,8175,8180
1.613104,8238,8175,8182
1.622201,8246,8175,8182
1.6338,8257,8175,8180
1.642451,8271,8175,8180
1.654531,8283,8178,8185
1.663623,8293,8178,8185
1.674408,8310,8178,8182
1.682889,8326,8178,8185
1.691289,8342,8178,8185
1.702185,8350,8178,8185
1.713788,8372,8178,8185
1.722217,8390,8178,8185
1.733892,8412,8178,8182
1.742149,8439,8181,8182
1.751235,8473,8178,8180
1.765266,8495,8178,8182
1.77182,8511,8178,8182
1.783002,8530,8178,8180
1.79259,8544,8178,8180
1.801205,8556,8178,8180
1.812221,8570,8178,8182
1.823407,8581,8178,8180
1.832369,8592,8178,8182
1.844058,8605,8178,8182
1.852296,8611,8178,8182
1.861399,8622,8183,8180
1.873161,8632,8181,8182
1.881621,8642,8181,8182
1.892747,8650,8183,8182
1.903735,8659,8181,8182
1.912702,8667,8183,8182
1.921422,8670,8181,8182
1.932987,8678,8181,8180
1.944261,8683,8183,8182
1.950262,8689,8181,8182
1.964502,8697,8178,8182
1.973544,8697,8175,8180
1.985131,8699,8178,8180
1.991314,8705,8175,8180
2.002947,8702,8175,8182
2.011389,8707,8175,8180
2.022274,8707,8175,8180
2.033827,8707,8175,8180
2.04022,8705,8178,8185
2.05445,8705,8178,8182
2.060407,8705,8178,8182
2.071623,8705,8178,8180
2.082913,8702,8178,8182
2.091297,8699,8178,8182
2.102294,8697,8181,8182
2.11317,8699,8178,8180
2.122196,8699,8178,8182
2.134714,8699,8181,8182
2.140803,8699,8181,8185
2.154107,8699,8181,8180
2.160509,8699,8181,8180
2.172244,8702,8175,8180
2.180816,8702,8178,8182
