Time [s],Gauge Pressure,Inspiratory differenrtial pressure,Expiratory differenrtial pressure
0,8661,8214,8182
0.0119910000000001,8650,8212,8180
0.0185820000000003,8664,8217,8182
0.0194980000000005,8650,8214,8180
0.0273960000000004,8659,8214,8182
0.0337190000000005,8656,8217,8180
0.0429250000000003,8650,8214,8182
0.0539370000000003,8644,8214,8185
0.0647710000000004,8644,8217,8182
0.0743470000000004,8647,8214,8180
0.083793,8639,8219,8182
0.0945450000000001,8632,8219,8180
0.103673000000001,8632,8219,8182
0.115031,8644,8219,8185
0.124145,8644,8219,8180
0.135381000000001,8661,8219,8180
0.14188,8661,8217,8182
0.155215,8670,8217,8182
0.164077,8675,8219,8185
0.172427,8675,8214,8185
0.183333,8686,8217,8182
0.194065,8689,8214,8185
0.202331,8691,8214,8182
0.213381,8710,8214,8182
0.223569,8718,8212,8182
0.232435000000001,8730,8209,8182
0.243935,8750,8206,8182
0.253036000000001,8761,8206,8182
0.264608,8785,8201,8185
0.272565,8804,8204,8182
0.28416,8830,8199,8182
0.294255000000001,8855,8191,8182
0.305252,8889,8191,8185
0.315756,8924,8181,8182
0.321937,8946,8181,8185
0.332193,8985,8178,8185
0.344009000000001,9021,8175,8185
0.355206,9047,8175,8185
0.361688,9060,8175,8182
0.374057000000001,9116,8175,8187
0.385359,9165,8183,8192
0.394274,9213,8178,8187
0.403387,9249,8181,8187
0.415089,9293,8178,8187
0.424253,9332,8181,8187
0.43247,9379,8181,8190
0.441213,9410,8178,8187
0.45237,9448,8181,8190
0.460867,9485,8178,8187
0.474231000000001,9518,8181,8187
0.484668,9545,8181,8190
0.490524,9574,8178,8190
0.504324,9601,8178,8190
0.512637000000001,9623,8178,8187
0.523354,9646,8178,8187
0.532082,9662,8178,8190
0.543774,9679,8178,8187
0.552658,9693,8178,8187
0.566376,9698,8178,8187
0.570643,9710,8175,8185
0.581788,9715,8175,8187
0.590564000000001,9715,8178,8185
0.601614000000001,9718,8181,8185
0.613117,9718,8181,8185
0.622217,9718,8181,8182
0.633999,9713,8181,8182
0.642738,9710,8178,8185
0.654357,9704,8181,8185
0.660896,9698,8181,8185
0.674745000000001,9693,8181,8182
0.681505,9685,8181,8182
0.692572,9677,8181,8182
0.701206,9666,8181,8182
0.711921000000001,9648,8178,8180
0.72341,9628,8181,8180
0.735151000000001,9607,8181,8180
0.741657000000001,9593,8181,8182
0.753367,9577,8181,8182
0.762449000000001,9553,8181,8182
0.774144000000001,9545,8181,8182
0.780360000000001,9537,8178,8180
0.791418000000001,9532,8181,8180
0.802859000000001,9524,8181,8182
0.813662,9521,8181,8185
0.822590000000001,9524,8181,8182
0.834327000000001,9524,8181,8185
0.840866000000001,9532,8181,8180
0.854709000000001,9532,8181,8182
0.863779,9532,8181,8180
0.872867,9534,8181,8182
0.881429,9534,8181,8187
0.893052,9534,8181,8185
0.901784999999999,9537,8181,8180
0.913378000000001,9537,8178,8185
0.921678000000001,9537,8178,8182
0.933188,9534,8178,8177
0.942354000000001,9529,8178,8185
0.95409,9521,8178,8182
0.96334,9515,8178,8182
0.972430999999999,9507,8175,8182
0.983899,9499,8178,8182
0.992703,9497,8178,8185
1.001516,9494,8178,8180
1.010248,9490,8178,8180
1.023971,9487,8181,8182
1.034642,9485,8181,8180
1.041168,9482,8181,8182
1.051904,9482,8181,8182
1.063238,9478,8178,8180
1.071894,9476,8178,8182
1.080299,9476,8181,8185
1.089873,9473,8181,8185
1.102721,9470,8181,8185
1.110876,9473,8181,8185
1.122094,9470,8178,8182
1.132632,9465,8175,8185
1.141581,9465,8175,8182
1.153326,9459,8178,8180
1.161792,9454,8178,8185
1.173464,9454,8178,8180
1.182558,9446,8175,8182
1.194267,9443,8178,8182
1.200735,9438,8178,8182
1.21259,9430,8178,8185
1.221308,9427,8178,8185
1.232178,9420,8181,8185
1.240752,9415,8181,8185
1.252085,9412,8181,8182
1.260904,9404,8181,8182
1.272623,9399,8181,8185
1.281645,9393,8181,8182
1.293301,9387,8181,8180
1.302481,9379,8181,8182
1.313368,9379,8181,8182
1.321566,9365,8181,8182
1.331909,9365,8181,8182
1.343068,9354,8181,8180
1.352007,9343,8178,8180
1.360762,9332,8181,8182
1.372332,9321,8181,8182
1.381328,9313,8178,8182
1.390321,9299,8181,8182
1.401612,9287,8181,8182
1.413272,9276,8181,8182
1.419524,9265,8181,8182
1.432831,9251,8181,8182
1.441228,9240,8181,8182
1.450317,9232,8181,8182
1.46194,9224,8178,8182
1.471098,9216,8181,8180
1.482436,9208,8181,8182
1.491101,9198,8181,8182
1.502302,9192,8181,8180
1.510872,9187,8183,8182
1.522254,9182,8178,8180
1.533669,9171,8178,8180
1.542638,9160,8181,8185
1.551049,9152,8181,8182
1.562309,9144,8181,8182
1.572285,9127,8181,8182
1.581306,9118,8181,8180
1.592737,9106,8178,8180
1.598912,9093,8181,8180
1.610602,9082,8181,8185
1.622309,9071,8181,8180
1.63361,9066,8181,8182
1.639441,9055,8181,8185
1.650211,9050,8181,8180
1.661532,9038,8181,8180
1.67053,9027,8181,8180
1.682269,9021,8181,8182
1.691392,9010,8178,8185
1.700557,8993,8181,8182
1.711774,8974,8178,8182
1.720385,8957,8181,8177
1.731701,8944,8181,8180
1.739677,8924,8181,8182
1.750864,8910,8181,8182
1.76222,8891,8181,8180
1.770723,8879,8181,8180
1.779868,8866,8183,8180
1.79121,8850,8183,8182
1.802541,8832,8181,8182
1.811201,8816,8183,8182
1.820219,8793,8188,8180
1.831881,8780,8188,8180
1.841052,8764,8191,8182
1.852726,8750,8193,8180
1.860704,8736,8191,8182
1.872331,8721,8193,8182
1.883297,8716,8196,8182
1.889666,8705,8196,8182
1.901275,8699,8201,8182
1.910443,8697,8199,8185
1.922203,8689,8201,8182
1.931047,8680,8204,8182
1.940116,8678,8206,8182
1.950898,8680,8206,8180
1.961933,8680,8212,8180
1.973196,8678,8212,8182
1.97978,8675,8214,8180
1.991493,8680,8212,8182
2.00053,8683,8214,8180
2.012199,8667,8209,8182
2.018706,8670,8214,8180
2.030109,8672,8214,8182
2.039153,8667,8212,8182
2.050522,8672,8217,8182
2.060714,8680,8214,8182
2.071098,8672,8214,8185
2.081418,8689,8214,8182
2.090351,8686,8214,8185
2.102004,8689,8214,8180
2.110902,8683,8212,8185
2.122549,8691,8212,8182
2.129052,8694,8212,8185
2.143081,8683,8212,8182
2.149072,8694,8214,8180
2.159978,8697,8212,8180
2.171645,8691,8212,8182
2.18123,8686,8214,8182
2.18993,8689,8214,8180
2.201609,8686,8212,8180
2.210755,8686,8212,8182
2.22244,8694,8212,8182
2.231571,8691,8212,8182
2.240688,8694,8212,8182
2.249611,8710,8209,8180
2.261001,8710,8209,8182
2.270167,8716,8209,8185
2.278493,8725,8209,8182
2.289931,8733,8209,8185
2.301669,8747,8206,8182
2.310683,8764,8204,8182
2.322207,8766,8201,8185
2.328745,8783,8201,8182
2.340014,8802,8199,8180
2.351272,8822,8199,8182
2.360407,8841,8196,8182
2.36951,8866,8193,8182
2.379933,8882,8188,8185
2.390877,8910,8186,8185
2.401625,8936,8183,8185
2.410753,8960,8183,8182
2.422164,8983,8178,8185
2.431223,9010,8178,8185
2.442684,9027,8178,8180
2.449181,9043,8178,8185
2.460885,9096,8181,8182
2.469082,9138,8181,8185
2.47968,9179,8181,8182
2.49049,9213,8178,8185
2.501794,9249,8178,8187
2.510886,9287,8178,8187
2.522416,9321,8178,8187
2.528872,9354,8178,8187
2.540546,9387,8178,8187
2.549474,9418,8178,8187
2.56117,9448,8178,8187
2.569728,9473,8178,8187
2.579912,9497,8178,8190
2.59114,9518,8175,8187
2.601126,9540,8178,8187
2.610552,9559,8178,8187
2.618992,9582,8178,8187
2.63037,9599,8178,8187
2.64208,9612,8178,8187
2.650696,9626,8178,8187
2.659335,9637,8178,8187
2.668396,9646,8178,8185
2.679501,9654,8178,8187
2.68839,9666,8178,8185
2.698492,9668,8181,8187
2.707036,9677,8178,8185
2.718782,9679,8181,8185
2.727666,9682,8181,8185
2.741075,9685,8181,8185
2.749191,9685,8181,8182
2.760356,9690,8181,8185
2.771653,9693,8181,8182
2.780204,9695,8181,8182
2.7889,9698,8181,8185
2.800627,9695,8178,8185
2.808533,9698,8178,8182
2.819954,9704,8178,8182
2.828865,9704,8178,8182
2.839495,9704,8178,8185
2.850748,9704,8178,8185
2.86186,9704,8178,8187
2.870853,9706,8178,8185
2.879629,9701,8178,8182
2.888595,9706,8178,8185
2.898888,9704,8181,8185
2.910101,9698,8181,8182
2.918488,9704,8181,8182
2.929772,9695,8181,8182
2.938396,9693,8181,8182
2.948361,9693,8181,8182
2.958926,9690,8181,8180
2.970348,9682,8181,8185
2.980801,9674,8181,8185
2.989554,9671,8181,8182
2.998553,9666,8181,8180
3.009261,9659,8181,8182
3.017466,9657,8181,8180
3.028484,9654,8181,8182
3.03922,9648,8181,8185
3.049359,9643,8181,8185
3.060201,9643,8181,8185
3.068819,9646,8181,8182
3.080428,9643,8181,8185
3.090521,9643,8178,8182
3.099578,9643,8181,8182
3.111053,9643,8178,8185
3.119945,9643,8178,8182
3.127408,9646,8178,8185
3.141234,9646,8175,8182
3.150275,9648,8178,8182
3.156758,9648,8178,8185
3.168253,9646,8178,8185
3.179661,9648,8178,8182
3.188775,9648,8178,8182
3.200478,9646,8178,8185
3.211618,9643,8178,8185
3.218039,9643,8181,8182
3.228562,9639,8181,8182
3.237339,9637,8181,8185
3.251609,9637,8181,8182
3.258106,9637,8181,8182
3.269774,9637,8181,8185
3.278494,9634,8181,8182
3.290189,9628,8181,8182
3.299351,9626,8181,8182
3.310828,9623,8181,8182
3.319878,9620,8178,8182
3.330945,9612,8178,8182
3.336698,9610,8175,8182
3.347512,9607,8175,8182
3.358726,9607,8178,8182
3.367753,9607,8178,8182
3.381531,9604,8178,8182
3.388023,9601,8178,8182
3.39977,9601,8178,8182
3.40885,9599,8178,8185
3.420417,9596,8178,8182
3.429476,9596,8183,8182
3.440435,9596,8183,8182
3.449128,9591,8183,8182
3.460533,9588,8183,8182
3.466913,9588,8183,8182
3.477816,9585,8181,8182
3.489485,9580,8183,8182
3.500983,9577,8183,8182
3.510102,9574,8183,8182
3.518866,9567,8183,8185
3.52755,9564,8175,8180
3.539188,9559,8178,8182
3.547958,9556,8178,8182
3.558238,9556,8178,8185
3.569761,9551,8178,8182
3.581619,9545,8178,8182
3.590695,9540,8178,8180
3.597383,9534,8178,8182
3.609156,9524,8178,8182
3.617626,9515,8178,8182
3.629268,9507,8178,8180
3.637604,9497,8178,8182
3.646784,9482,8178,8180
3.658252,9470,8178,8182
3.669707,9457,8178,8180
3.678281,9438,8178,8180
3.68742,9424,8178,8180
3.699159,9401,8178,8180
