Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Inspiratory Indicies,Weight [kg]
0,9.40844757333233,-0.152406677359627,0,185,61
0.01,8.5716643227965,-0.242849512660806,-0.00197628095010217,450,0
0.02,7.82070499539256,-0.152406677359627,-0.00395256190020433,721,0
0.03,7.144841600729,-0.242849512660806,-0.0059288428503065,983,0
0.04,6.60844208115475,-0.242849512660806,-0.00835733797691456,1207,0
0.05,6.10422653275496,-0.152406677359627,-0.0103336189270167,1469,0
0.06,5.52491505161477,-0.152406677359627,-0.011857685700613,1712,0
0.07,5.00997151282349,-0.152406677359627,-0.0133817524742093,1941,0
0.08,4.4306600316833,-0.152406677359627,-0.0149058192478056,2220,0
0.09,3.79770859858569,-0.152406677359627,-0.0164298860214018,2460,0
0.1,3.40077295410074,-0.152406677359627,-0.0179539527949981,2727,0
0.11,2.96092534804986,-0.152406677359627,-0.0194780195685944,2960,0
0.12,2.58544568434788,0.111894124921677,-0.0196805823307841,3154,0
0.13,2.29578994377779,0.111894124921677,-0.0185616410815674,3413,0
0.14,2.00613420320769,0.268515262170148,-0.0166595941461082,3673,0
0.15,1.6413825298972,0.362878212138203,-0.0135026267745665,3918,0
0.16,1.40536674128453,0.394350931500288,-0.00971648105637402,4160,0
0.17,1.14789497188889,0.394350931500288,-0.00577297174137114,0,0
0.18,0.976247125625134,0.437333680009823,-0.00161454868382058,0,0
0.19,0.815327269752859,0.500840192573689,0.00307632067909698,0,0
0.2,0.697319375446524,0.535340068548058,0.00825722198470572,0,0
0.21,0.643679423489099,0.535340068548058,0.0136106226701863,0,0
0.22,0.557855500357219,0.557154421434099,0.0190730951200971,0,0
0.23,0.525671529182764,0.617994522884422,0.0249488398416897,0,0
0.24,0.461303586833854,0.608277239546148,0.0310801986538425,0,0
0.25,0.32183971174455,0.655424557806768,0.0373987076406071,0,0
0.26,0.439847606050884,0.636984529361327,0.0438607530764476,0,0
0.27,0.611495452314644,0.655424557806768,0.0503227985122881,0,0
0.28,0.493487558008309,0.724506447382148,0.0572224535382326,0,0
0.29,0.461303586833854,0.748770781210172,0.0645888396811942,0,0
0.3,0.461303586833854,0.655424557806768,0.0716098163762789,0,0
0.31,0.439847606050884,0.707868301287588,0.0784262806717507,0,0
0.32,0.461303586833854,0.664452692929647,0.0852878856428369,0,0
0.33,0.32183971174455,0.682150600287053,0.0920209021089204,0,0
0.34,0.375479663701974,0.707868301287588,0.0989709966167936,0,0
0.35,0.525671529182764,0.707868301287588,0.106049679629669,0,0
0.36,0.289655740570095,0.740770985277385,0.113292876062494,0,0
0.37,0.525671529182764,0.724506447382148,0.120619263225792,0,0
0.38,0.525671529182764,0.740770985277385,0.12794565038909,0,0
0.39,0.525671529182764,0.740770985277385,0.135353360241864,0,0
0.4,0.493487558008309,0.724506447382148,0.142679747405161,0,0
0.41,0.579311481140189,0.724506447382148,0.149924811878983,0,0
0.42,0.643679423489099,0.682150600287053,0.156958097117329,0,0
0.43,0.643679423489099,0.724506447382148,0.163991382355675,0,0
0.44,0.847511240927314,0.707868301287588,0.171153256099023,0,0
0.45,0.868967221710284,0.724506447382148,0.178315129842372,0,0
0.46,0.933335164059194,0.682150600287053,0.185348415080718,0,0
0.47,0.976247125625134,0.699400816272409,0.192256172163515,0,0
0.48,1.16935095267186,0.682150600287053,0.199163929246313,0,0
0.49,1.31954281815265,0.664452692929647,0.205896945712396,0,0
0.5,1.43755071245899,0.655424557806768,0.212496331966078,0,0
0.51,1.55555860676532,0.617994522884422,0.218863427369534,0,0
0.52,1.75939042420354,0.617994522884422,0.225043372598378,0,0
0.53,1.75939042420354,0.557154421434099,0.230919117319971,0,0
0.54,1.86667032811839,0.557154421434099,0.236490661534312,0,0
0.55,1.81303037616096,0.557154421434099,0.242062205748653,0,0
0.56,1.84521434733542,0.524092509799345,0.24746844040482,0,0
0.57,1.9310382704673,0.535340068548058,0.252765603296557,0,0
0.58,2.32797391495224,0.500840192573689,0.257946504602166,0,0
0.59,2.53180573239046,0.476454445006785,0.262832977790068,0,0
0.6,2.99310931922431,0.394350931500288,0.267187004672604,0,0
0.61,3.2183971174455,0.30972973113479,0.270707407985779,0,0
0.62,3.40077295410074,0.362878212138203,0.274070447702144,0,0
