Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Inspiratory Indicies,Weight [kg]
0,12.165541103944,-0.242849512660806,0,79,100
0.01,12.1119011519865,-0.242849512660806,-0.00242849512660806,475,0
0.02,11.9938932576802,-0.307772604848743,-0.0051816057141558,954,0
0.03,11.9080693345483,-0.187466864989695,-0.00765780306334799,1393,0
0.04,11.811517421025,-0.242849512660806,-0.0098093849516005,1808,0
0.05,11.6935095267186,-0.152406677359627,-0.0117856659017027,2189,0
0.06,11.6613255555442,-0.242849512660806,-0.0137619468518048,2565,0
0.07,11.5325896708464,-0.242849512660806,-0.0161904419784129,2984,0
0.08,11.4467657477145,-0.152406677359627,-0.0181667229285151,3409,0
0.09,11.3609418245826,-0.152406677359627,-0.0196907897021113,3828,0
0.1,11.2751179014507,0.0245818027557917,-0.0203299140751305,4243,0
0.11,11.2214779494933,-0.152406677359627,-0.0209690384481497,0,0
0.12,11.2214779494933,-0.152406677359627,-0.022493105221746,0,0
0.13,11.103470055187,-0.307772604848743,-0.0247940016327878,0,0
0.14,10.9854621608806,-0.242849512660806,-0.0275471122203356,0,0
0.15,10.8674542665743,-0.152406677359627,-0.0295233931704377,0,0
0.16,10.6743504395276,-0.152406677359627,-0.031047459944034,0,0
0.17,10.5885265163957,-0.152406677359627,-0.0325715267176303,0,0
0.18,10.4168786701319,-0.152406677359627,-0.0340955934912266,0,0
0.19,10.2988707758256,-0.187466864989695,-0.0357949612029732,0,0
0.2,10.1808628815193,-0.307772604848743,-0.0382711585521654,0,0
0.21,10.1486789103448,-0.307772604848743,-0.0413488846006528,0,0
0.22,10.1164949391703,0.0245818027557917,-0.0427648386111175,0,0
0.23,10.0306710160385,-0.307772604848743,-0.0441807926215823,0,0
0.24,10.0306710160385,-0.307772604848743,-0.0472585186700697,0,0
0.25,10.0092150352555,-0.307772604848743,-0.0503362447185571,0,0
0.26,10.0092150352555,-0.242849512660806,-0.0530893553061049,0,0
0.27,9.9341191025151,-0.242849512660806,-0.0555178504327129,0,0
0.28,9.88047915055767,-0.242849512660806,-0.057946345559321,0,0
0.29,9.78392723703431,-0.187466864989695,-0.0600979274475735,0,0
0.3,9.58009541959609,-0.242849512660806,-0.062249509335826,0,0
0.31,9.34407963098342,-0.242849512660806,-0.0646780044624341,0,0
0.32,9.09733585197927,-0.152406677359627,-0.0666542854125362,0,0
0.33,8.89350403454105,0.0245818027557917,-0.0672934097855554,0,0
0.34,8.62530427475393,0.0245818027557917,-0.0670475917579975,0,0
0.35,8.38928848614126,-0.152406677359627,-0.0676867161310167,0,0
0.36,8.20691264948601,-0.242849512660806,-0.0696629970811188,0,0
0.37,8.12108872635413,0.0245818027557917,-0.0707543356306439,0,0
0.38,8.03526480322225,-0.242849512660806,-0.071845674180169,0,0
0.39,7.94944088009037,-0.242849512660806,-0.074274169306777,0,0
0.4,7.91725690891592,-0.242849512660806,-0.0767026644333851,0,0
0.41,7.87434494734998,-0.242849512660806,-0.0791311595599932,0,0
0.42,7.87434494734998,-0.242849512660806,-0.0815596546866012,0,0
0.43,7.85288896656701,-0.307772604848743,-0.084312765274149,0,0
0.44,7.76706504343513,-0.187466864989695,-0.0867889626233411,0,0
0.45,7.61687317795434,-0.242849512660806,-0.0889405445115937,0,0
0.46,7.498865283648,-0.242849512660806,-0.0913690396382017,0,0
0.47,7.31648944699276,-0.187466864989695,-0.0935206215264542,0,0
0.48,7.02683370642267,-0.152406677359627,-0.0952199892382008,0,0
0.49,6.72644997546109,-0.242849512660806,-0.097196270188303,0,0
0.5,6.39388227332505,-0.242849512660806,-0.0996247653149111,0,0
0.51,6.0720425615805,0.0245818027557917,-0.100716103864436,0,0
0.52,5.73947485944447,-0.242849512660806,-0.101807442413961,0,0
0.53,5.41763514769992,-0.242849512660806,-0.104235937540569,0,0
0.54,5.12797940712982,-0.307772604848743,-0.106989048128117,0,0
0.55,4.82759567616824,0.0245818027557917,-0.108405002138582,0,0
0.56,4.51648395481518,-0.242849512660806,-0.109496340688107,0,0
0.57,4.22682821424508,-0.152406677359627,-0.111472621638209,0,0
0.58,3.87280453132608,-0.187466864989695,-0.113171989349956,0,0
0.59,3.62606075232193,-0.242849512660806,-0.115323571238208,0,0
0.6,3.40077295410074,-0.152406677359627,-0.11729985218831,0,0
0.61,3.19694113666253,-0.152406677359627,-0.118823918961907,0,0
0.62,2.99310931922431,-0.242849512660806,-0.120800199912009,0,0
0.63,2.7892775017861,-0.242849512660806,-0.123228695038617,0,0
0.64,2.58544568434788,-0.187466864989695,-0.125380276926869,0,0
0.65,2.41379783808412,-0.242849512660806,-0.127531858815122,0,0
0.66,2.24214999182036,-0.187466864989695,-0.129683440703374,0,0
0.67,2.0705021455566,-0.187466864989695,-0.131558109353271,0,0
0.68,1.86667032811839,-0.152406677359627,-0.133257477065018,0,0
0.69,1.69502248185463,-0.187466864989695,-0.134956844776765,0,0
0.7,1.52337463559087,-0.152406677359627,-0.136656212488511,0,0
0.71,1.31954281815265,0.0245818027557917,-0.13729533686153,0,0
0.72,1.11571100071444,0.0245818027557917,-0.137049518833972,0,0
0.73,0.901151192884739,0.0245818027557917,-0.136803700806414,0,0
0.74,0.643679423489099,0.0245818027557917,-0.136557882778857,0,0
0.75,0.407663634876429,0.111894124921677,-0.135875503140469,0,0
0.76,0.23601578861267,-0.152406677359627,-0.136078065902659,0,0
0.77,-0.19310382704673,-0.152406677359627,-0.137602132676255,0,0
0.78,-0.225287798221185,0.111894124921677,0,0,0
0.79,-0.27892775017861,0.111894124921677,0.00111894124921677,0,0
0.8,-0.396935644484945,0.111894124921677,0.00223788249843353,0,0
0.81,-0.482759567616824,0.19066293693981,0.00375066780774097,0,0
0.82,-0.568583490748704,0.111894124921677,0.0052634531170484,0,0
0.83,-0.654407413880584,0.245325122751503,0.0070495493554143,0,0
0.84,-0.804599279361374,0.19066293693981,0.00922948965387087,0,0
0.85,-0.890423202493254,0.245325122751503,0.0114094299523274,0,0
0.86,-1.01915908719107,0.30972973113479,0.0141847042217589,0,0
0.87,-1.14789497188889,0.30972973113479,0.0172820015331068,0,0
0.88,-1.23371889502077,0.268515262170148,0.0201732264996315,0,0
0.89,-1.31954281815265,0.30972973113479,0.0230644514661562,0,0
0.9,-1.37318277011008,0.30972973113479,0.0261617487775041,0,0
0.91,-1.46973468363344,0.30972973113479,0.029259046088852,0,0
0.92,-1.55555860676532,0.362878212138203,0.032622085805217,0,0
0.93,-1.57701458754829,0.362878212138203,0.036250867926599,0,0
0.94,-1.66283851068017,0.362878212138203,0.039879650047981,0,0
0.95,-1.69502248185463,0.362878212138203,0.0435084321693631,0,0
0.96,-1.75939042420354,0.362878212138203,0.0471372142907451,0,0
0.97,-1.78084640498651,0.362878212138203,0.0507659964121271,0,0
0.98,-1.86667032811839,0.362878212138203,0.0543947785335092,0,0
0.99,-1.86667032811839,0.394350931500288,0.0581809242517016,0,0
1,-1.98467822242472,0.394350931500288,0.0621244335667045,0,0
1.01,-1.98467822242472,0.46378099141886,0.0664150931813003,0,0
1.02,-2.02759018399066,0.437333680009823,0.0709206665384437,0,0
1.03,-2.02759018399066,0.437333680009823,0.0752940033385419,0,0
1.04,-2.05977415516512,0.394350931500288,0.0794524263960925,0,0
1.05,-2.11341410712254,0.476454445006785,0.0838064532786278,0,0
1.06,-2.15632606868848,0.437333680009823,0.0883753939037109,0,0
1.07,-2.08123013594809,0.437333680009823,0.0927487307038091,0,0
1.08,-2.02759018399066,0.46378099141886,0.0972543040609525,0,0
1.09,-2.11341410712254,0.500840192573689,0.102077409980915,0,0
1.1,-2.11341410712254,0.476454445006785,0.106963883168818,0,0
1.11,-2.11341410712254,0.46378099141886,0.111665060350946,0,0
1.12,-2.02759018399066,0.437333680009823,0.116170633708089,0,0
1.13,-2.05977415516512,0.476454445006785,0.120739574333172,0,0
1.14,-2.08123013594809,0.500840192573689,0.125626047521075,0,0
1.15,-2.08123013594809,0.500840192573689,0.130634449446812,0,0
1.16,-2.15632606868848,0.557154421434099,0.135924422516851,0,0
1.17,-2.05977415516512,0.500840192573689,0.14121439558689,0,0
1.18,-2.11341410712254,0.476454445006785,0.146100868774792,0,0
1.19,-2.11341410712254,0.524092509799345,0.151103603548823,0,0
1.2,-2.05977415516512,0.535340068548058,0.15640076644056,0,0
1.21,-2.11341410712254,0.500840192573689,0.161581667746168,0,0
1.22,-2.15632606868848,0.500840192573689,0.166590069671905,0,0
1.23,-2.11341410712254,0.524092509799345,0.17171473318377,0,0
1.24,-2.11341410712254,0.476454445006785,0.176717467957801,0,0
1.25,-2.08123013594809,0.476454445006785,0.181482012407869,0,0
1.26,-2.11341410712254,0.476454445006785,0.186246556857937,0,0
1.27,-2.05977415516512,0.500840192573689,0.191133030045839,0,0
1.28,-2.15632606868848,0.437333680009823,0.195823899408757,0,0
1.29,-2.18851003986294,0.437333680009823,0.200197236208855,0,0
1.3,-2.18851003986294,0.524092509799345,0.205004367157901,0,0
1.31,-2.20996602064591,0.476454445006785,0.210007101931931,0,0
1.32,-2.15632606868848,0.500840192573689,0.214893575119834,0,0
1.33,-2.08123013594809,0.500840192573689,0.219901977045571,0,0
1.34,-2.18851003986294,0.524092509799345,0.225026640557436,0,0
1.35,-2.11341410712254,0.500840192573689,0.230151304069301,0,0
1.36,-2.15632606868848,0.476454445006785,0.235037777257203,0,0
1.37,-2.05977415516512,0.476454445006785,0.239802321707271,0,0
1.38,-2.15632606868848,0.524092509799345,0.244805056481302,0,0
1.39,-2.08123013594809,0.46378099141886,0.249744423987393,0,0
1.4,-2.05977415516512,0.46378099141886,0.254382233901581,0,0
1.41,-2.05977415516512,0.500840192573689,0.259205339821544,0,0
1.42,-1.98467822242472,0.437333680009823,0.263896209184462,0,0
1.43,-2.02759018399066,0.500840192573689,0.268587078547379,0,0
1.44,-1.9310382704673,0.437333680009823,0.273277947910297,0,0
1.45,-1.9310382704673,0.476454445006785,0.27784688853538,0,0
1.46,-1.96322224164175,0.500840192573689,0.282733361723282,0,0
1.47,-1.96322224164175,0.524092509799345,0.287858025235148,0,0
1.48,-1.96322224164175,0.476454445006785,0.292860760009178,0,0
1.49,-2.02759018399066,0.500840192573689,0.297747233197081,0,0
1.5,-2.05977415516512,0.524092509799345,0.302871896708946,0,0
1.51,-1.96322224164175,0.500840192573689,0.307996560220811,0,0
1.52,-2.05977415516512,0.524092509799345,0.313121223732676,0,0
1.53,-2.08123013594809,0.557154421434099,0.318527458388843,0,0
1.54,-2.02759018399066,0.524092509799345,0.323933693045011,0,0
1.55,-2.11341410712254,0.524092509799345,0.329174618143004,0,0
1.56,-2.20996602064591,0.500840192573689,0.334299281654869,0,0
1.57,-2.24214999182036,0.500840192573689,0.339307683580606,0,0
1.58,-2.3601578861267,0.524092509799345,0.344432347092471,0,0
1.59,-2.29578994377779,0.500840192573689,0.349557010604336,0,0
1.6,-2.3601578861267,0.524092509799345,0.354681674116202,0,0
1.61,-2.3601578861267,0.500840192573689,0.359806337628067,0,0
1.62,-2.41379783808412,0.500840192573689,0.364814739553804,0,0
1.63,-2.41379783808412,0.524092509799345,0.369939403065669,0,0
1.64,-2.32797391495224,0.557154421434099,0.375345637721836,0,0
1.65,-2.44598180925858,0.524092509799345,0.380751872378003,0,0
1.66,-2.44598180925858,0.535340068548058,0.38604903526974,0,0
1.67,-2.47816578043303,0.557154421434099,0.391511507719651,0,0
1.68,-2.38161386690967,0.500840192573689,0.39680148078969,0,0
1.69,-2.41379783808412,0.535340068548058,0.401982382095299,0,0
1.7,-2.32797391495224,0.557154421434099,0.40744485454521,0,0
1.71,-2.38161386690967,0.557154421434099,0.413016398759551,0,0
1.72,-2.29578994377779,0.557154421434099,0.418587942973892,0,0
1.73,-2.24214999182036,0.578146270120367,0.424264446431664,0,0
1.74,-2.32797391495224,0.578146270120367,0.430045909132868,0,0
1.75,-2.29578994377779,0.535340068548058,0.43561334082621,0,0
1.76,-2.27433396299482,0.500840192573689,0.440794242131818,0,0
1.77,-2.11341410712254,0.500840192573689,0.445802644057555,0,0
1.78,-2.27433396299482,0.535340068548058,0.450983545363164,0,0
1.79,-2.18851003986294,0.500840192573689,0.456164446668773,0,0
1.8,-2.11341410712254,0.500840192573689,0.46117284859451,0,0
1.81,-2.15632606868848,0.476454445006785,0.466059321782412,0,0
1.82,-2.11341410712254,0.437333680009823,0.470628262407495,0,0
1.83,-2.11341410712254,0.476454445006785,0.475197203032578,0,0
1.84,-2.05977415516512,0.476454445006785,0.479961747482646,0,0
1.85,-2.08123013594809,0.476454445006785,0.484726291932714,0,0
1.86,-2.11341410712254,0.476454445006785,0.489490836382782,0,0
1.87,-2.08123013594809,0.476454445006785,0.494255380832849,0,0
1.88,-2.05977415516512,0.476454445006785,0.499019925282917,0,0
1.89,-2.08123013594809,0.535340068548058,0.504078897850692,0,0
1.9,-2.11341410712254,0.476454445006785,0.509137870418466,0,0
1.91,-2.15632606868848,0.476454445006785,0.513902414868534,0,0
1.92,-2.15632606868848,0.476454445006785,0.518666959318602,0,0
1.93,-2.02759018399066,0.500840192573689,0.523553432506504,0,0
1.94,-2.11341410712254,0.524092509799345,0.528678096018369,0,0
1.95,-2.11341410712254,0.500840192573689,0.533802759530234,0,0
1.96,-2.15632606868848,0.524092509799345,0.538927423042099,0,0
1.97,-2.05977415516512,0.500840192573689,0.544052086553965,0,0
1.98,-2.18851003986294,0.437333680009823,0.548742955916882,0,0
1.99,-1.96322224164175,0.437333680009823,0.55311629271698,0,0
2,-1.98467822242472,0.500840192573689,0.557807162079898,0,0
2.01,-1.9310382704673,0.394350931500288,0.562283117700268,0,0
2.02,-1.9310382704673,0.394350931500288,0.56622662701527,0,0
2.03,-1.96322224164175,0.394350931500288,0.570170136330273,0,0
2.04,-1.9310382704673,0.500840192573689,0.574646091950643,0,0
2.05,-1.89885429929284,0.476454445006785,0.579532565138546,0,0
2.06,-1.98467822242472,0.476454445006785,0.584297109588613,0,0
2.07,-1.84521434733542,0.500840192573689,0.589183582776516,0,0
2.08,-1.89885429929284,0.476454445006785,0.594070055964418,0,0
2.09,-1.81303037616096,0.476454445006785,0.598834600414486,0,0
2.1,-1.81303037616096,0.500840192573689,0.603721073602388,0,0
2.11,-1.78084640498651,0.476454445006785,0.608607546790291,0,0
2.12,-1.6413825298972,0.500840192573689,0.613494019978193,0,0
2.13,-1.81303037616096,0.46378099141886,0.618317125898156,0,0
2.14,-1.72720645302908,0.46378099141886,0.622954935812345,0,0
2.15,-1.69502248185463,0.46378099141886,0.627592745726533,0,0
2.16,-1.69502248185463,0.46378099141886,0.632230555640722,0,0
2.17,-1.75939042420354,0.46378099141886,0.63686836555491,0,0
2.18,-1.6413825298972,0.423491106761017,0.64130472604581,0,0
2.19,-1.57701458754829,0.423491106761017,0.64553963711342,0,0
2.2,-1.55555860676532,0.46378099141886,0.649975997604319,0,0
2.21,-1.55555860676532,0.394350931500288,0.654266657218915,0,0
2.22,-1.46973468363344,0.362878212138203,0.658052802937107,0,0
2.23,-1.43755071245899,0.362878212138203,0.66168158505849,0,0
2.24,-1.35172678932711,0.30972973113479,0.665044624774854,0,0
2.25,-1.26590286619523,0.30972973113479,0.668141922086202,0,0
2.26,-1.16935095267186,0.30972973113479,0.67123921939755,0,0
2.27,-1.01915908719107,0.245325122751503,0.674014493666982,0,0
2.28,-0.890423202493254,0.268515262170148,0.67658369559159,0,0
2.29,-0.772415308186919,0.268515262170148,0.679268848213291,0,0
2.3,-0.654407413880584,0.19066293693981,0.681564739208841,0,0
2.31,-0.547127509965734,0.111894124921677,0.683077524518149,0,0
2.32,-0.429119615659399,0.19066293693981,0.684590309827456,0,0
2.33,-0.27892775017861,0.111894124921677,0.686103095136764,0,0
2.34,-0.139463875089305,-0.152406677359627,0.685900532374574,0,0
2.35,0,-0.152406677359627,0.684376465600978,0,0
2.36,0.0643679423489099,-0.152406677359627,0.682852398827381,0,0
2.37,0.579311481140189,-0.344319672144806,0.680368767079859,0,0
2.38,0.611495452314644,-0.216932836689902,0.677562504535686,0,0
2.39,0.729503346620979,-0.307772604848743,0.674938977327992,0,0
2.4,0.976247125625134,-0.344319672144806,0.671678515943025,0,0
2.41,1.20153492384632,-0.392815640118486,0.667992839381708,0,0
2.42,1.43755071245899,-0.344319672144806,0.664307162820392,0,0
2.43,1.69502248185463,-0.392815640118486,0.660621486259075,0,0
2.44,2.15632606868848,-0.392815640118486,0.65669332985789,0,0
2.45,2.58544568434788,-0.392815640118486,0.652765173456706,0,0
2.46,2.99310931922431,-0.377343473451487,0.648914377888856,0,0
2.47,3.45441290605817,-0.422061828944791,0.644917351376874,0,0
2.48,4.46284400285775,-0.287763698423059,0.641368223740035,0,0
2.49,5.09579543595537,-0.152406677359627,0.639167371861122,0,0
2.5,5.43909112848289,-0.152406677359627,0.637643305087525,0,0
2.51,5.83602677296783,-0.152406677359627,0.636119238313929,0,0
2.52,6.13641050392941,-0.152406677359627,0.634595171540333,0,0
2.53,6.39388227332505,-0.152406677359627,0.633071104766737,0,0
2.54,6.66208203311218,-0.152406677359627,0.63154703799314,0,0
2.55,6.86591385055039,-0.242849512660806,0.629570757043038,0,0
2.56,7.02683370642267,-0.152406677359627,0.627594476092936,0,0
2.57,7.16629758151197,0.19066293693981,0.627785757390837,0,0
2.58,7.28430547581831,0.111894124921677,0.629298542700144,0,0
2.59,7.4344973412991,-0.242849512660806,0.628643765761449,0,0
2.6,7.56323322599691,0.0245818027557917,0.627552427211924,0,0
2.61,7.6490571491288,-0.242849512660806,0.626461088662399,0,0
2.62,7.7885210242181,-0.152406677359627,0.624484807712296,0,0
2.63,7.94944088009037,-0.152406677359627,0.6229607409387,0,0
2.64,8.06744877439671,-0.152406677359627,0.621436674165104,0,0
2.65,8.15327269752859,-0.152406677359627,0.619912607391508,0,0
2.66,8.36783250535829,-0.242849512660806,0.617936326441405,0,0
2.67,8.50729638044759,-0.242849512660806,0.615507831314797,0,0
2.68,8.59312030357947,-0.152406677359627,0.613531550364695,0,0
2.69,8.79695212101769,-0.152406677359627,0.612007483591099,0,0
2.7,8.92568800571551,-0.242849512660806,0.610031202640997,0,0
2.71,9.0758798711963,-0.152406677359627,0.608054921690895,0,0
2.72,9.25825570785154,-0.152406677359627,0.606530854917298,0,0
2.73,9.40844757333233,-0.152406677359627,0.605006788143702,0,0
2.74,9.51572747724718,-0.152406677359627,0.603482721370106,0,0
2.75,9.69810331390243,-0.242849512660806,0.601506440420004,0,0
2.76,9.78392723703431,-0.242849512660806,0.599077945293396,0,0
2.77,9.9341191025151,-0.242849512660806,0.596649450166787,0,0
2.78,10.0628549872129,-0.287763698423059,0.593996384111368,0,0
2.79,10.2666868046511,-0.216932836689902,0.591472901435803,0,0
2.8,10.4705186220893,-0.216932836689902,0.589303573068904,0,0
2.81,10.5885265163957,-0.287763698423059,0.58678009039334,0,0
2.82,10.7923583338339,-0.152406677359627,0.584579238514426,0,0
2.83,10.9318222089232,-0.242849512660806,0.582602957564324,0,0
2.84,11.0391021128381,-0.216932836689902,0.58030404581757,0,0
2.85,11.1571100071444,-0.287763698423059,0.577780563142006,0,0
2.86,11.2429339302763,-0.152406677359627,0.575579711263092,0,0
2.87,11.3609418245826,-0.152406677359627,0.574055644489496,0,0
