Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Inspiratory Indicies,Weight [kg]
0,8.27128059183493,-0.187466864989695,0,843,59
0.01,8.42147245731571,-0.242849512660806,-0.00215158188825251,2518,0
0.02,8.50729638044759,-0.287763698423059,-0.00480464794367183,4018,0
0.03,8.79695212101769,-0.242849512660806,-0.00745771399909115,0,0
0.04,9.04369590002184,-0.344319672144806,-0.0103935599231192,0,0
0.05,9.4299035541153,-0.344319672144806,-0.0138367566445673,0,0
0.06,9.80538321781728,-0.344319672144806,-0.0172799533660153,0,0
0.07,10.2345028334767,-0.242849512660806,-0.0202157992900434,0,0
0.08,10.6421664683531,-0.344319672144806,-0.0231516452140714,0,0
0.09,10.9854621608806,-0.287763698423059,-0.0263120620669108,0,0
0.1,11.4467657477145,-0.344319672144806,-0.0294724789197501,0,0
0.11,11.8758853633739,-0.287763698423059,-0.0326328957725894,0,0
0.12,12.1977250751184,-0.344319672144806,-0.0357933126254287,0,0
0.13,12.5302927772545,-0.287763698423059,-0.0389537294782681,0,0
0.14,12.7019406235182,-0.344319672144806,-0.0421141463311074,0,0
0.15,12.8843164601735,-0.287763698423059,-0.0452745631839467,0,0
0.16,13.0345083256543,-0.307772604848743,-0.0482522447003057,0,0
0.17,13.1739722007436,-0.242849512660806,-0.0510053552878535,0,0
0.18,13.3348920566158,-0.242849512660806,-0.0534338504144615,0,0
0.19,13.5065399028796,-0.307772604848743,-0.0561869610020093,0,0
0.2,13.6567317683604,-0.287763698423059,-0.0591646425183683,0,0
0.21,13.7747396626667,-0.242849512660806,-0.0618177085737876,0,0
0.22,13.8712915761901,-0.242849512660806,-0.0642462037003956,0,0
0.23,13.9249315281475,-0.152406677359627,-0.0662224846504978,0,0
0.24,13.9678434897135,-0.242849512660806,-0.0681987656006,0,0
0.25,14.0000274608879,-0.242849512660806,-0.070627260727208,0,0
0.26,14.0536674128453,-0.152406677359627,-0.0726035416773102,0,0
0.27,14.1073073648028,-0.242849512660806,-0.0745798226274123,0,0
0.28,14.1716753071517,-0.242849512660806,-0.0770083177540204,0,0
0.29,14.2253152591091,-0.187466864989695,-0.0791598996422729,0,0
0.3,14.2253152591091,-0.242849512660806,-0.0813114815305254,0,0
0.31,14.2253152591091,-0.152406677359627,-0.0832877624806276,0,0
0.32,14.2574992302835,-0.152406677359627,-0.0848118292542239,0,0
0.33,14.2574992302835,-0.242849512660806,-0.086788110204326,0,0
0.34,14.1931312879346,-0.242849512660806,-0.0892166053309341,0,0
0.35,14.1931312879346,-0.242849512660806,-0.0916451004575422,0,0
0.36,14.2253152591091,-0.152406677359627,-0.0936213814076443,0,0
0.37,14.2574992302835,-0.242849512660806,-0.0955976623577465,0,0
0.38,14.3433231534154,-0.152406677359627,-0.0975739433078486,0,0
0.39,14.3969631053729,-0.242849512660806,-0.0995502242579508,0,0
0.4,14.4291470765473,-0.242849512660806,-0.101978719384559,0,0
0.41,14.5471549708536,-0.242849512660806,-0.104407214511167,0,0
0.42,14.5793389420281,-0.307772604848743,-0.107160325098715,0,0
0.43,14.6007949228111,-0.152406677359627,-0.109461221509756,0,0
0.44,14.66516286516,-0.242849512660806,-0.111437502459859,0,0
0.45,14.6866188459429,-0.242849512660806,-0.113865997586467,0,0
0.46,14.7188028171174,-0.307772604848743,-0.116619108174014,0,0
0.47,14.7509867882919,-0.242849512660806,-0.119372218761562,0,0
0.48,14.7831707594663,-0.242849512660806,-0.12180071388817,0,0
0.49,14.7509867882919,-0.242849512660806,-0.124229209014778,0,0
0.5,14.7831707594663,-0.152406677359627,-0.12620548996488,0,0
0.51,14.7831707594663,-0.242849512660806,-0.128181770914983,0,0
0.52,14.8260827210323,-0.152406677359627,-0.130158051865085,0,0
0.53,14.8260827210323,-0.307772604848743,-0.132458948276127,0,0
0.54,14.8582666922067,-0.242849512660806,-0.135212058863674,0,0
0.55,14.8582666922067,-0.152406677359627,-0.137188339813777,0,0
0.56,14.8260827210323,-0.152406677359627,-0.138712406587373,0,0
0.57,14.8582666922067,-0.242849512660806,-0.140688687537475,0,0
0.58,14.7831707594663,-0.242849512660806,-0.143117182664083,0,0
0.59,14.7188028171174,-0.152406677359627,-0.145093463614185,0,0
0.6,14.7509867882919,-0.307772604848743,-0.147394360025227,0,0
0.61,14.6866188459429,-0.242849512660806,-0.150147470612775,0,0
0.62,14.6866188459429,-0.344319672144806,-0.153083316536803,0,0
0.63,14.7509867882919,-0.242849512660806,-0.156019162460831,0,0
0.64,14.7831707594663,-0.344319672144806,-0.158955008384859,0,0
0.65,14.7831707594663,-0.307772604848743,-0.162215469769827,0,0
0.66,14.8260827210323,-0.307772604848743,-0.165293195818314,0,0
0.67,14.8260827210323,-0.344319672144806,-0.168553657203282,0,0
0.68,14.8260827210323,-0.307772604848743,-0.17181411858825,0,0
