Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Inspiratory Indicies,Weight [kg]
0,20.5119176285193,-0.242849512660806,0,211,80
0.01,20.5119176285193,-0.216932836689902,-0.00229891174675354,1013,0
0.02,20.5655575804767,-0.287763698423059,-0.00482239442231835,1779,0
0.03,20.5655575804767,-0.216932836689902,-0.00734587709788315,2498,0
0.04,20.5333736093023,-0.287763698423059,-0.00986935977344796,3236,0
0.05,20.5655575804767,-0.216932836689902,-0.0123928424490128,4075,0
0.06,20.5655575804767,0.024581802755792,-0.0133545976186833,0,0
0.07,20.5977415516512,-0.152406677359627,-0.0139937219917025,0,0
0.08,20.5977415516512,-0.152406677359627,-0.0155177887652988,0,0
0.09,20.5977415516512,-0.152406677359627,-0.017041855538895,0,0
0.1,20.5655575804767,-0.152406677359627,-0.0185659223124913,0,0
0.11,20.5333736093023,0.111894124921677,-0.0187684850746811,0,0
0.12,20.5119176285193,-0.152406677359627,-0.0189710478368708,0,0
0.13,20.5333736093023,0.111894124921677,-0.0191736105990606,0,0
0.14,20.5333736093023,0.024581802755792,-0.0184912309606732,0,0
0.15,20.5977415516512,-0.152406677359627,-0.0191303553336924,0,0
0.16,20.6299255228256,-0.287763698423059,-0.0213312072126058,0,0
0.17,20.6621094940001,-0.287763698423059,-0.0242088441968364,0,0
0.18,20.6942934651745,-0.287763698423059,-0.027086481181067,0,0
0.19,20.7157494459575,-0.242849512660806,-0.0297395472364863,0,0
0.2,20.747933417132,-0.287763698423059,-0.0323926132919057,0,0
0.21,20.8230293498724,-0.287763698423059,-0.0352702502761363,0,0
0.22,20.7908453786979,-0.216932836689902,-0.0377937329517011,0,0
0.23,20.8444853306553,-0.287763698423059,-0.0403172156272659,0,0
0.24,20.8444853306553,-0.287763698423059,-0.0431948526114965,0,0
0.25,20.9303092537872,-0.242849512660806,-0.0458479186669158,0,0
0.26,20.9303092537872,-0.216932836689902,-0.0481468304136693,0,0
0.27,20.9303092537872,-0.242849512660806,-0.0504457421604229,0,0
0.28,20.9303092537872,-0.216932836689902,-0.0527446539071764,0,0
0.29,20.9303092537872,-0.216932836689902,-0.0549139822740754,0,0
0.3,20.9303092537872,-0.216932836689902,-0.0570833106409745,0,0
0.31,20.9624932249617,-0.287763698423059,-0.0596067933165393,0,0
0.32,20.9624932249617,-0.152406677359627,-0.0618076451954527,0,0
0.33,21.0268611673106,-0.242849512660806,-0.0637839261455549,0,0
0.34,21.0483171480935,-0.287763698423059,-0.0664369922009742,0,0
0.35,21.080501119268,-0.216932836689902,-0.068960474876539,0,0
0.36,21.1126850904425,-0.287763698423059,-0.0714839575521038,0,0
0.37,21.1341410712254,-0.242849512660806,-0.0741370236075231,0,0
0.38,21.1663250423999,-0.287763698423059,-0.0767900896629424,0,0
0.39,21.1663250423999,-0.242849512660806,-0.0794431557183617,0,0
0.4,21.1663250423999,-0.216932836689902,-0.0817420674651153,0,0
0.41,21.1663250423999,-0.216932836689902,-0.0839113958320143,0,0
