Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Inspiratory Indicies,Weight [kg]
0,11.7471494786761,-0.242849512660806,0,534,84
0.01,11.4467657477145,0.0245818027557917,-0.00109133854952507,989,0
0.02,11.0712860840125,-0.187466864989695,-0.00190576386069459,1631,0
0.03,10.0950389583874,0.0245818027557917,-0.00272018917186411,2602,0
0.04,9.88047915055767,-0.187466864989695,-0.00353461448303363,3270,0
0.05,9.4299035541153,0.19066293693981,-0.00351863412328305,3995,0
0.06,9.01151192884739,0.0245818027557917,-0.00244241042480505,0,0
0.07,8.48584039966462,0.0245818027557917,-0.00219659239724713,0,0
0.08,8.08890475517968,0.19066293693981,-0.00112036869876912,0,0
0.09,7.70269710108622,0.0245818027557917,-4.41450002911107e-05,0,0
0.1,7.40231337012464,-0.187466864989695,-0.000858570311460629,0,0
0.11,7.16629758151197,0.19066293693981,-0.000842589951710056,0,0
0.12,6.96246576407376,0.19066293693981,0.00106403941768804,0,0
0.13,6.90882581211633,0.19066293693981,0.00297066878708615,0,0
0.14,6.81227389859297,0.19066293693981,0.00487729815648425,0,0
0.15,6.69426600428663,0.245325122751503,0.00705723845494081,0,0
0.16,6.54407413880584,0.19066293693981,0.00923717875339738,0,0
0.17,6.42606624449951,0.245325122751503,0.0114171190518539,0,0
0.18,6.30805835019317,0.268515262170148,0.0139863209764622,0,0
0.19,6.24369040784426,0.30972973113479,0.0168775459429869,0,0
0.2,6.22223442706129,0.394350931500288,0.0203979492561623,0,0
0.21,6.15786648471238,0.362878212138203,0.0241840949743548,0,0
0.22,6.15786648471238,0.346070175946087,0.0277288369147762,0,0
0.23,6.0720425615805,0.362878212138203,0.0312735788551977,0,0
0.24,6.10422653275496,0.394350931500288,0.0350597245733901,0,0
0.25,6.0720425615805,0.394350931500288,0.039003233888393,0,0
0.26,6.01840260962308,0.394350931500288,0.0429467432033959,0,0
0.27,6.01840260962308,0.423491106761017,0.0470359533947024,0,0
0.28,6.01840260962308,0.46378099141886,0.0514723138856018,0,0
0.29,6.01840260962308,0.423491106761017,0.0559086743765012,0,0
0.3,6.0720425615805,0.394350931500288,0.0599978845678077,0,0
0.31,6.19005045588684,0.46378099141886,0.0642885441824035,0,0
0.32,6.30805835019317,0.423491106761017,0.0687249046733029,0,0
0.33,6.39388227332505,0.437333680009823,0.0730290286071571,0,0
0.34,6.51189016763139,0.46378099141886,0.0775346019643005,0,0
0.35,6.69426600428663,0.423491106761017,0.0819709624551999,0,0
0.36,6.84445786976742,0.362878212138203,0.085902809049696,0,0
0.37,6.96246576407376,0.30972973113479,0.0892658487660609,0,0
0.38,7.05901767759712,0.346070175946087,0.0925448483014653,0,0
0.39,7.19848155268643,0.30972973113479,0.0958238478368697,0,0
0.4,7.34867341816722,0.19066293693981,0.0983258111772427,0,0
0.41,7.4344973412991,0.19066293693981,0.100232440546641,0,0
0.42,7.56323322599691,0.111894124921677,0.101745225855948,0,0
0.43,7.70269710108622,-0.152406677359627,0.101542663093759,0,0
0.44,7.82070499539256,-0.152406677359627,0.100018596320162,0,0
0.45,7.94944088009037,-0.242849512660806,0.0980423153700601,0,0
0.46,8.06744877439671,-0.242849512660806,0.095613820243452,0,0
0.47,8.12108872635413,-0.187466864989695,0.0934622383551995,0,0
0.48,8.08890475517968,-0.287763698423059,0.0910860855381357,0,0
0.49,8.0030808320478,-0.187466864989695,0.088709932721072,0,0
0.5,7.91725690891592,-0.242849512660806,0.0865583508328194,0,0
0.51,7.91725690891592,-0.187466864989695,0.0844067689445669,0,0
0.52,8.0030808320478,-0.242849512660806,0.0822551870563144,0,0
0.53,8.03526480322225,-0.242849512660806,0.0798266919297064,0,0
0.54,7.98162485126483,-0.187466864989695,0.0776751100414538,0,0
0.55,7.85288896656701,-0.187466864989695,0.0758004413915569,0,0
0.56,7.70269710108622,0.0245818027557917,0.0749860160803874,0,0
0.57,7.53104925482246,-0.242849512660806,0.0738946775308623,0,0
0.58,7.47740930286504,-0.287763698423059,0.071241611475443,0,0
0.59,7.4344973412991,-0.242849512660806,0.0685885454200237,0,0
