Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Inspiratory Indicies,Weight [kg]
0,18.5701513676605,-0.216932836689902,0,399,74
0.01,18.602335338835,-0.216932836689902,-0.00216932836689902,1467,0
0.02,18.602335338835,-0.216932836689902,-0.00433865673379805,2159,0
0.03,18.602335338835,-0.152406677359627,-0.00618535430404569,3099,0
0.04,18.602335338835,-0.152406677359627,-0.00770942107764197,4119,0
0.05,18.5701513676605,-0.152406677359627,-0.00923348785123824,0,0
0.06,18.5701513676605,-0.216932836689902,-0.0110801854214859,0,0
0.07,18.5486953868775,-0.152406677359627,-0.0129268829917335,0,0
0.08,18.5165114157031,-0.152406677359627,-0.0144509497653298,0,0
0.09,18.5165114157031,0.111894124921677,-0.0146535125275196,0,0
0.1,18.4521434733542,-0.242849512660806,-0.0153082894662152,0,0
0.11,18.4521434733542,-0.152406677359627,-0.0172845704163174,0,0
0.12,18.4521434733542,-0.242849512660806,-0.0192608513664195,0,0
0.13,18.4521434733542,-0.242849512660806,-0.0216893464930276,0,0
0.14,18.4521434733542,-0.152406677359627,-0.0236656274431298,0,0
0.15,18.4843274445286,-0.242849512660806,-0.0256419083932319,0,0
0.16,18.4843274445286,-0.242849512660806,-0.02807040351984,0,0
0.17,18.4521434733542,-0.242849512660806,-0.0304988986464481,0,0
0.18,18.4521434733542,-0.344319672144806,-0.0334347445704761,0,0
0.19,18.4521434733542,-0.242849512660806,-0.0363705904945042,0,0
0.2,18.4199595021797,-0.242849512660806,-0.0387990856211122,0,0
0.21,18.3877755310053,-0.242849512660806,-0.0412275807477203,0,0
0.22,18.4199595021797,-0.152406677359627,-0.0432038616978225,0,0
0.23,18.4199595021797,-0.242849512660806,-0.0451801426479246,0,0
0.24,18.4199595021797,-0.242849512660806,-0.0476086377745327,0,0
0.25,18.4199595021797,-0.287763698423059,-0.050261703829952,0,0
0.26,18.4521434733542,-0.287763698423059,-0.0531393408141826,0,0
0.27,18.4843274445286,-0.152406677359627,-0.055340192693096,0,0
0.28,18.4843274445286,-0.287763698423059,-0.0575410445720095,0,0
0.29,18.4843274445286,-0.287763698423059,-0.0604186815562401,0,0
0.3,18.5165114157031,-0.242849512660806,-0.0630717476116594,0,0
0.31,18.5486953868775,-0.152406677359627,-0.0650480285617615,0,0
0.32,18.5165114157031,-0.152406677359627,-0.0665720953353578,0,0
0.33,18.4843274445286,-0.242849512660806,-0.06854837628546,0,0
0.34,18.4843274445286,-0.152406677359627,-0.0705246572355621,0,0
0.35,18.5165114157031,-0.152406677359627,-0.0720487240091584,0,0
0.36,18.4521434733542,-0.242849512660806,-0.0740250049592606,0,0
0.37,18.4521434733542,-0.216932836689902,-0.0763239167060141,0,0
0.38,18.4521434733542,-0.152406677359627,-0.0781706142762618,0,0
0.39,18.4199595021797,-0.216932836689902,-0.0800173118465094,0,0
0.4,18.4199595021797,0.111894124921677,-0.0805425054053505,0,0
0.41,18.3877755310053,0.111894124921677,-0.0794235641561338,0,0
0.42,18.3877755310053,-0.242849512660806,-0.0800783410948294,0,0
0.43,18.4199595021797,-0.152406677359627,-0.0820546220449316,0,0
0.44,18.4843274445286,-0.242849512660806,-0.0840309029950337,0,0
0.45,18.4843274445286,-0.152406677359627,-0.0860071839451359,0,0
0.46,18.4843274445286,-0.152406677359627,-0.0875312507187322,0,0
0.47,18.4843274445286,-0.152406677359627,-0.0890553174923285,0,0
0.48,18.4199595021797,-0.242849512660806,-0.0910315984424306,0,0
0.49,18.3663195502223,0.0245818027557917,-0.0921229369919557,0,0
0.5,18.3663195502223,-0.242849512660806,-0.0932142755414808,0,0
0.51,18.3019516078734,-0.242849512660806,-0.0956427706680888,0,0
0.52,18.248311655916,0.111894124921677,-0.0962975476067845,0,0
0.53,18.2161276847415,-0.152406677359627,-0.0965001103689742,0,0
0.54,18.1839437135671,-0.242849512660806,-0.0984763913190764,0,0
0.55,18.1839437135671,0.111894124921677,-0.099131168257772,0,0
0.56,18.0981197904352,0.111894124921677,-0.0980122270085553,0,0
0.57,18.0659358192607,-0.287763698423059,-0.0988915748760622,0,0
0.58,18.0444798384777,-0.152406677359627,-0.101092426754976,0,0
0.59,18.0659358192607,-0.242849512660806,-0.103068707705078,0,0
0.6,18.0122958673033,-0.152406677359627,-0.10504498865518,0,0
0.61,17.9801118961288,-0.152406677359627,-0.106569055428776,0,0
0.62,17.9586559153459,-0.152406677359627,-0.108093122202372,0,0
0.63,17.9264719441714,-0.152406677359627,-0.109617188975969,0,0
0.64,17.9264719441714,-0.152406677359627,-0.111141255749565,0,0
