Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Inspiratory Indicies,Weight [kg]
0,16.9394968281548,0.437333680009823,0,862,65
0.01,16.9394968281548,0.437333680009823,0.00437333680009823,1958,0
0.02,16.9716807993292,0.437333680009823,0.00874667360019647,3316,0
0.03,16.9716807993292,0.409180507038652,0.0129792445354388,0,0
0.04,17.0038647705037,0.437333680009823,0.0172118154706812,0,0
0.05,17.0360487416782,0.437333680009823,0.0215851522707795,0,0
0.06,17.0575047224611,0.437333680009823,0.0259584890708777,0,0
0.07,17.0575047224611,0.437333680009823,0.0303318258709759,0,0
0.08,17.0896886936356,0.437333680009823,0.0347051626710742,0,0
0.09,17.1540566359845,0.437333680009823,0.0390784994711724,0,0
0.1,17.12187266481,0.437333680009823,0.0434518362712706,0,0
0.11,17.1540566359845,0.437333680009823,0.0478251730713689,0,0
0.12,17.1540566359845,0.437333680009823,0.0521985098714671,0,0
0.13,17.1540566359845,0.437333680009823,0.0565718466715653,0,0
0.14,17.12187266481,0.437333680009823,0.0609451834716636,0,0
0.15,17.1540566359845,0.437333680009823,0.0653185202717618,0,0
0.16,17.12187266481,0.524092509799345,0.0701256512208076,0,0
0.17,17.0896886936356,0.476454445006785,0.0751283859948383,0,0
0.18,17.12187266481,0.476454445006785,0.0798929304449061,0,0
0.19,17.0896886936356,0.476454445006785,0.084657474894974,0,0
0.2,17.12187266481,0.476454445006785,0.0894220193450418,0,0
0.21,17.0896886936356,0.476454445006785,0.0941865637951097,0,0
0.22,17.0896886936356,0.476454445006785,0.0989511082451776,0,0
0.23,17.0896886936356,0.476454445006785,0.103715652695245,0,0
0.24,17.0896886936356,0.476454445006785,0.108480197145313,0,0
0.25,17.0575047224611,0.437333680009823,0.113049137770396,0,0
0.26,17.0575047224611,0.476454445006785,0.117618078395479,0,0
0.27,17.0575047224611,0.476454445006785,0.122382622845547,0,0
0.28,17.0896886936356,0.476454445006785,0.127147167295615,0,0
0.29,17.0896886936356,0.476454445006785,0.131911711745683,0,0
0.3,17.0896886936356,0.476454445006785,0.136676256195751,0,0
0.31,17.0360487416782,0.476454445006785,0.141440800645819,0,0
0.32,17.0575047224611,0.476454445006785,0.146205345095886,0,0
0.33,17.0575047224611,0.476454445006785,0.150969889545954,0,0
0.34,17.0038647705037,0.476454445006785,0.155734433996022,0,0
0.35,17.0575047224611,0.476454445006785,0.16049897844609,0,0
0.36,17.0575047224611,0.476454445006785,0.165263522896158,0,0
0.37,17.0360487416782,0.476454445006785,0.170028067346226,0,0
0.38,17.0575047224611,0.476454445006785,0.174792611796294,0,0
0.39,17.0575047224611,0.476454445006785,0.179557156246361,0,0
0.4,17.0360487416782,0.476454445006785,0.184321700696429,0,0
0.41,17.0038647705037,0.476454445006785,0.189086245146497,0,0
0.42,16.9716807993292,0.476454445006785,0.193850789596565,0,0
0.43,16.9394968281548,0.524092509799345,0.198853524370596,0,0
0.44,16.9073128569803,0.476454445006785,0.203856259144626,0,0
0.45,16.8751288858059,0.524092509799345,0.208858993918657,0,0
0.46,16.8429449146314,0.524092509799345,0.21409991901665,0,0
0.47,16.7785769722825,0.557154421434099,0.219506153672818,0,0
0.48,16.7249370203251,0.557154421434099,0.225077697887159,0,0
0.49,16.6605690779762,0.588361402387474,0.230805277006267,0,0
0.5,16.6069291260188,0.557154421434099,0.236532856125374,0,0
0.51,16.5747451548443,0.557154421434099,0.242104400339715,0,0
0.52,16.4889212317124,0.588361402387474,0.247831979458823,0,0
0.53,16.435281279755,0.557154421434099,0.253559558577931,0,0
0.54,16.4030973085805,0.557154421434099,0.259131102792272,0,0
0.55,16.3172733854487,0.557154421434099,0.264702647006613,0,0
0.56,16.3172733854487,0.588361402387474,0.270430226125721,0,0
0.57,16.2421774527083,0.437333680009823,0.275558701537707,0,0
0.58,16.1885375007508,0.488799415232861,0.280189367013921,0,0
0.59,16.1563535295764,0.437333680009823,0.284820032490134,0,0
0.6,16.1241695584019,0.437333680009823,0.289193369290232,0,0
0.61,16.102713577619,0.437333680009823,0.293566706090331,0,0
0.62,16.0168896544871,0.437333680009823,0.297940042890429,0,0
0.63,15.9847056833126,0.437333680009823,0.302313379690527,0,0
0.64,15.9847056833126,0.437333680009823,0.306686716490625,0,0
0.65,15.9525217121382,0.437333680009823,0.311060053290724,0,0
0.66,15.8988817601807,0.437333680009823,0.315433390090822,0,0
0.67,15.8345138178318,0.488799415232861,0.320064055567035,0,0
0.68,15.7701458754829,0.524092509799345,0.325128515192196,0,0
0.69,15.7165059235255,0.524092509799345,0.33036944029019,0,0
0.7,15.6843219523511,0.524092509799345,0.335610365388183,0,0
0.71,15.6521379811766,0.524092509799345,0.340851290486177,0,0
0.72,15.5984980292192,0.524092509799345,0.34609221558417,0,0
0.73,15.5663140580447,0.524092509799345,0.351333140682164,0,0
0.74,15.5234020964788,0.557154421434099,0.356739375338331,0,0
0.75,15.4697621445214,0.524092509799345,0.362145609994498,0,0
0.76,15.4053942021724,0.524092509799345,0.367386535092491,0,0
0.77,15.3839382213895,0.524092509799345,0.372627460190485,0,0
0.78,15.351754250215,0.476454445006785,0.377630194964516,0,0
0.79,15.2981142982576,0.450751348124659,0.382266223930173,0,0
0.8,15.2981142982576,0.476454445006785,0.38690225289583,0,0
0.81,15.2122903751257,0.450751348124659,0.391538281861487,0,0
0.82,15.1801064039513,0.476454445006785,0.396174310827144,0,0
0.83,15.1157384616023,0.409180507038652,0.400602485587372,0,0
0.84,15.0620985096449,0.476454445006785,0.405030660347599,0,0
0.85,15.0620985096449,0.476454445006785,0.409795204797667,0,0
0.86,15.0299145384705,0.450751348124659,0.414431233763324,0,0
0.87,15.0084585576875,0.476454445006785,0.419067262728981,0,0
0.88,14.976274586513,0.476454445006785,0.423831807179049,0,0
0.89,14.9440906153386,0.450751348124659,0.428467836144706,0,0
0.9,14.9440906153386,0.476454445006785,0.433103865110363,0,0
0.91,14.976274586513,0.450751348124659,0.437739894076021,0,0
0.92,14.976274586513,0.476454445006785,0.442375923041678,0,0
0.93,14.9440906153386,0.450751348124659,0.447011952007335,0,0
0.94,14.976274586513,0.450751348124659,0.451519465488582,0,0
0.95,15.0084585576875,0.476454445006785,0.456155494454239,0,0
0.96,14.9440906153386,0.450751348124659,0.460791523419896,0,0
0.97,14.9440906153386,0.450751348124659,0.465299036901143,0,0
0.98,14.9440906153386,0.476454445006785,0.4699350658668,0,0
0.99,14.9440906153386,0.450751348124659,0.474571094832457,0,0
1,14.9440906153386,0.450751348124659,0.479078608313704,0,0
1.01,14.9440906153386,0.409180507038652,0.483378267589521,0,0
1.02,14.9440906153386,0.409180507038652,0.487470072659907,0,0
1.03,14.9440906153386,0.476454445006785,0.491898247420134,0,0
1.04,14.9119066441641,0.450751348124659,0.496534276385791,0,0
1.05,14.8904506633812,0.450751348124659,0.501041789867038,0,0
1.06,14.8904506633812,0.476454445006785,0.505677818832695,0,0
1.07,14.8582666922067,0.450751348124659,0.510313847798352,0,0
1.08,14.8904506633812,0.476454445006785,0.51494987676401,0,0
1.09,14.8582666922067,0.450751348124659,0.519585905729667,0,0
1.1,14.8582666922067,0.476454445006785,0.524221934695324,0,0
1.11,14.8582666922067,0.450751348124659,0.528857963660981,0,0
1.12,14.8582666922067,0.450751348124659,0.533365477142228,0,0
1.13,14.8260827210323,0.524092509799345,0.538239696431848,0,0
1.14,14.8904506633812,0.476454445006785,0.543242431205878,0,0
1.15,14.8582666922067,0.450751348124659,0.547878460171536,0,0
1.16,14.8582666922067,0.450751348124659,0.552385973652782,0,0
1.17,14.8582666922067,0.450751348124659,0.556893487134029,0,0
1.18,14.8904506633812,0.450751348124659,0.561401000615275,0,0
1.19,14.8904506633812,0.476454445006785,0.566037029580932,0,0
1.2,14.9119066441641,0.476454445006785,0.570801574031,0,0
1.21,14.9440906153386,0.450751348124659,0.575437602996658,0,0
1.22,14.976274586513,0.476454445006785,0.580073631962315,0,0
1.23,15.0084585576875,0.450751348124659,0.584709660927972,0,0
1.24,15.0299145384705,0.450751348124659,0.589217174409219,0,0
1.25,15.0620985096449,0.450751348124659,0.593724687890465,0,0
1.26,15.0620985096449,0.476454445006785,0.598360716856122,0,0
1.27,15.1157384616023,0.450751348124659,0.602996745821779,0,0
1.28,15.1801064039513,0.450751348124659,0.607504259303026,0,0
1.29,15.2122903751257,0.476454445006785,0.612140288268683,0,0
1.3,15.2122903751257,0.450751348124659,0.61677631723434,0,0
1.31,15.2659303270831,0.512598213674719,0.621593065043337,0,0
1.32,15.2981142982576,0.488799415232861,0.626600053187875,0,0
1.33,15.3195702790406,0.488799415232861,0.631488047340204,0,0
1.34,15.3839382213895,0.488799415232861,0.636376041492532,0,0
1.35,15.3839382213895,0.488799415232861,0.641264035644861,0,0
1.36,15.4375781733469,0.488799415232861,0.64615202979719,0,0
1.37,15.4697621445214,0.488799415232861,0.651040023949518,0,0
1.38,15.5019461156958,0.488799415232861,0.655928018101847,0,0
1.39,15.5019461156958,0.488799415232861,0.660816012254176,0,0
1.4,15.5663140580447,0.512598213674719,0.665823000398714,0,0
1.41,15.5663140580447,0.512598213674719,0.670948982535461,0,0
1.42,15.5984980292192,0.488799415232861,0.675955970679999,0,0
1.43,15.6199540100021,0.512598213674719,0.680962958824537,0,0
1.44,15.6521379811766,0.512598213674719,0.686088940961284,0,0
1.45,15.6521379811766,0.488799415232861,0.691095929105822,0,0
1.46,15.6199540100021,0.488799415232861,0.695983923258151,0,0
1.47,15.6199540100021,0.512598213674719,0.700990911402688,0,0
1.48,15.6521379811766,0.488799415232861,0.705997899547226,0,0
1.49,15.6521379811766,0.488799415232861,0.710885893699555,0,0
1.5,15.6521379811766,0.488799415232861,0.715773887851884,0,0
1.51,15.7165059235255,0.512598213674719,0.720780875996422,0,0
1.52,15.6843219523511,0.476454445006785,0.725726139289829,0,0
1.53,15.6521379811766,0.450751348124659,0.730362168255486,0,0
1.54,15.6843219523511,0.476454445006785,0.734998197221143,0,0
1.55,15.7165059235255,0.476454445006785,0.739762741671211,0,0
1.56,15.6843219523511,0.476454445006785,0.744527286121279,0,0
1.57,15.6843219523511,0.476454445006785,0.749291830571347,0,0
1.58,15.7165059235255,0.476454445006785,0.754056375021415,0,0
1.59,15.6843219523511,0.476454445006785,0.758820919471483,0,0
1.6,15.6843219523511,0.476454445006785,0.763585463921551,0,0
1.61,15.6521379811766,0.476454445006785,0.768350008371619,0,0
1.62,15.6843219523511,0.450751348124659,0.772986037337276,0,0
1.63,15.6521379811766,0.450751348124659,0.777493550818523,0,0
1.64,15.6199540100021,0.450751348124659,0.782001064299769,0,0
1.65,15.6199540100021,0.450751348124659,0.786508577781016,0,0
1.66,15.6199540100021,0.476454445006785,0.791144606746673,0,0
1.67,15.5663140580447,0.437333680009823,0.795713547371756,0,0
